Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,GO_Biological_Process_2023__Positive Regulation Of Cation Transmembrane Transport (GO:1904064),-0.6275035294407155,-1.5670595970388208,2.803738e-02,1.010329e-01,1.000000e+00,6/17,6.95%,KCNN4;CTSS;EDN1;STAC;PDZK1;FLNA
prerank,GO_Biological_Process_2023__Regulation Of Cytokinesis (GO:0032465),-0.4817125318114808,-1.5668168321523366,5.244755e-03,1.008269e-01,1.000000e+00,21/71,12.50%,KIF20A;PLK1;PRC1;KIF23;FSD1;AURKB;AURKA;ECT2;E2F8;CDC6;CIT;KIF14;KIF20B;RACGAP1;MYO19;CDC25B;RHOA;CENPV;CDC42;KIF13A;GIPC1
prerank,Reactome_2022__Hh Mutants Are Degraded By ERAD R-HSA-5362768,-0.5072839110617986,-1.5668071826907766,1.081081e-02,3.241447e-02,9.940000e-01,32/52,24.46%,PSMB10;PSMC3;PSMB3;PSMC5;PSMA2;PSMB6;PSMB5;PSMA6;RPS27A;PSMB2;PSMD13;PSME3;PSMC6;PSMA7;PSMD7;PSMA5;PSMD5;PSMD11;PSMD2;PSMA3;PSMA4;PSMC4;PSMB7;PSMC1;PSMB4;PSMD6;PSME2;PSMD3;UBA52;PSMD10;PSMA1;PSMB1
prerank,GO_Biological_Process_2023__Histone H4 Acetylation (GO:0043967),-0.5357826018952002,-1.5665963628509092,1.398601e-02,1.005777e-01,1.000000e+00,21/39,21.74%,RUVBL2;MCRS1;KAT5;MRGBP;MSL3;RUVBL1;NAA40;ACTL6A;ING3;MORF4L1;BRD8;MSL1;VPS72;KAT8;JADE1;MORF4L2;HCFC1;MSL3P1;JADE2;KAT7;TRRAP
prerank,GO_Biological_Process_2023__Sodium Ion Homeostasis (GO:0055078),-0.6239783769949286,-1.5665751239082821,2.108963e-02,1.001213e-01,1.000000e+00,5/18,11.44%,SLC12A3;SCNN1A;ATP1B1;ATP1A1;ATP1A3
prerank,GO_Biological_Process_2023__Positive Regulation Of Cell Division (GO:0051781),-0.539547670920914,-1.565628329401967,1.757469e-02,1.005328e-01,1.000000e+00,12/34,12.50%,KIF23;ECT2;CDC6;CIT;KIF14;KIF20B;RACGAP1;CDC25B;RHOA;CENPV;CDC42;GIPC1
prerank,GO_Biological_Process_2023__Glycoprotein Biosynthetic Process (GO:0009101),0.45996148098853423,1.565566144518664,7.575758e-03,2.764201e-01,1.000000e+00,19/69,18.48%,CSGALNACT2;ST3GAL3;B3GNT5;GCNT1;ST3GAL1;NPC1;MGAT4A;FUT1;FUT4;ST6GALNAC2;B4GALT7;TNIP1;TMEM59;COG3;SERP1;B4GAT1;ST3GAL6;BMPR2;DAD1
prerank,GO_Biological_Process_2023__rRNA Modification (GO:0000154),-0.657936831079427,-1.5649739235081819,3.065134e-02,1.006738e-01,1.000000e+00,9/16,23.84%,FBL;DKC1;NHP2;NOP10;NSUN3;FTSJ3;MRM1;TSR3;TFB1M
prerank,GO_Biological_Process_2023__Regulation Of T Cell Differentiation (GO:0045580),-0.5311442944987727,-1.564671931392555,1.476015e-02,1.005134e-01,1.000000e+00,18/40,23.05%,PSG4;ACTB;TCF7;SMARCA4;ZMIZ1;PRELID1;FANCA;KAT2A;ACTL6A;SMARCC1;MDK;METTL3;SMARCD3;PRDM1;SMARCB1;SMARCE1;SMARCD1;SMARCC2
prerank,GO_Biological_Process_2023__Regulation Of Mitotic Spindle Organization (GO:0060236),-0.5381695339058363,-1.5628876017722289,1.084991e-02,1.018236e-01,1.000000e+00,19/38,19.90%,PLK1;TPX2;FSD1;TACC3;HNRNPU;PSRC1;STIL;NUP62;GNAI1;DCTN1;GPSM2;NUMA1;BORA;CHMP2A;CENPJ;RAE1;TPR;SASS6;CHMP1A
prerank,Reactome_2022__Sialic Acid Metabolism R-HSA-4085001,0.5564873234734065,1.5627464726512823,1.616628e-02,1.714994e-01,9.860000e-01,11/27,17.52%,ST3GAL3;NPL;ST3GAL1;ST6GAL1;ST6GALNAC2;GLB1;NEU3;EGFL7;SLC35A1;NANP;ST3GAL6
prerank,GO_Biological_Process_2023__Autophagy Of Mitochondrion (GO:0000422),0.4927064386975282,1.5622160040653652,9.456265e-03,2.796477e-01,1.000000e+00,17/46,17.47%,WIPI1;MAP1LC3B;SQSTM1;ATG2B;ATG13;MAP1LC3B2;WDR45;OGT;FBXL4;ATG2A;RB1CC1;ATG4D;USP30;ATG12;GABARAPL1;GABARAPL2;SNX7
prerank,GO_Biological_Process_2023__Positive Regulation Of Peptidyl-Lysine Acetylation (GO:2000758),-0.6358364357318762,-1.5609728683145774,2.550091e-02,1.031902e-01,1.000000e+00,11/17,22.89%,SOX4;BRCA1;MYBBP1A;DIP2B;DEK;BAZ1B;SMARCA5;DDX21;PPARGC1A;SF3B1;DIP2A
prerank,GO_Biological_Process_2023__Hexose Biosynthetic Process (GO:0019319),-0.5588551614488209,-1.5603107359700463,1.525424e-02,1.033556e-01,1.000000e+00,12/32,7.48%,ENO3;KRT17;SLC25A10;PGAM1;SORD;GPI;PGK1;ENO1;TPI1;PER2;KHSRP;SLC25A1
prerank,Reactome_2022__Estrogen-dependent Nuclear Events Downstream Of ESR-membrane Signaling R-HSA-9634638,0.572066327410481,1.5581671102776558,2.690583e-02,1.724467e-01,9.900000e-01,9/23,8.42%,EPGN;AREG;TGFA;HBEGF;BTC;EREG;UHMK1;BCL2;FOXO3
prerank,Reactome_2022__Peptide Ligand-Binding Receptors R-HSA-375276,-0.4445176101775161,-1.5576826127189396,1.663894e-03,3.520793e-02,9.940000e-01,16/113,7.10%,GAL;EDN2;GPER1;SSTR1;BDKRB1;AVPR2;EDN1;ACKR3;ANXA1;QRFP;NPFFR2;CCL5;TTF2;CCR1;F2R;GPNMB
prerank,GO_Biological_Process_2023__Negative Regulation Of Protein Binding (GO:0032091),-0.4936594432569903,-1.5576646254312634,1.538462e-02,1.053991e-01,1.000000e+00,21/61,17.14%,DKK1;IFIT1;CAV1;NES;AURKB;AURKA;CARD16;PTPRF;KDM1A;PRKCD;IFIT2;BAG2;PDGFB;SYMPK;GNL3L;SLPI;ITGB1BP1;PARK7;GTF2F1;ARRB2;RALB
prerank,Reactome_2022__Regulation Of TP53 Degradation R-HSA-6804757,-0.5414765409141734,-1.5576177585339788,1.886792e-02,3.509418e-02,9.940000e-01,10/36,11.23%,SGK1;CCNA2;CDK1;CDKN2A;CDK2;MLST8;PRR5;AKT2;RPS27A;CHEK2
prerank,GO_Biological_Process_2023__Chemokine-Mediated Signaling Pathway (GO:0070098),0.5176704543729214,1.5569060213547476,8.830022e-03,2.872758e-01,1.000000e+00,7/34,7.18%,CXCL8;CXCL2;CXCL1;SH2B3;CXCL3;FOXC1;STK39
prerank,GO_Biological_Process_2023__Cellular Response To Nutrient Levels (GO:0031669),0.4580363805193856,1.5566796630810995,9.090909e-03,2.830382e-01,1.000000e+00,26/67,18.10%,WIPI1;JMY;PPARA;XBP1;MAP1LC3B;ZFYVE1;PPARD;FOXO1;RRAGC;PRKAB1;ULK1;WDR45;RRAGD;VPS41;PDK4;LAMP2;WRN;SIRT1;MFSD2A;RRAGB;PCSK9;STK24;TTC5;PRKAG1;BMPR2;FNIP1
prerank,Reactome_2022__Chromatin Modifying Enzymes R-HSA-3247509,-0.4163663729639001,-1.555853743500895,1.000000e-03,3.557646e-02,9.940000e-01,100/190,27.75%,CHD3;PRMT1;RBBP4;WDR77;MECOM;RUVBL2;MCRS1;SMARCA4;KAT5;SUV39H1;MRGBP;MTA2;PRMT7;KDM1A;DNMT3A;ARID5B;NCOR2;CDK4;EED;HDAC1;GATAD2A;SUV39H2;PRMT5;MSL3;CHD4;RUVBL1;KAT2A;PADI1;ACTL6A;SMARCC1;ING3;MORF4L1;YEATS2;HDAC2;TADA3;TAF6L;KDM2A;BRD8;MSL1;JMJD6;VPS72;DOT1L;EHMT1;ATF7IP;ATXN7L3;HDAC8;RCOR1;CCND1;KAT8;KDM2B;RBBP7;JADE1;HAT1;SMARCD3;MORF4L2;MTA3;EZH2;HCFC1;CARM1;MTA1;RPS2;KMT2A;SUZ12;SMARCB1;PADI3;SETDB1;TBL1XR1;ELP3;KMT2E;SMYD2;JADE2;HMG20B;KAT7;TRRAP;ELP2;KDELR2;SMARCE1;SMARCD1;AEBP2;SMARCC2;ZZZ3;TADA1;GATAD2B;KDM4D;PBRM1;KDM3B;DPY30;WDR5;SETD1A;PADI4;TADA2A;SETD2;KANSL1;ELP5;KAT6B;ARID1A;ELP6;SUPT3H;YEATS4;ING5
prerank,GO_Biological_Process_2023__Regulation Of Telomerase Activity (GO:0051972),-0.5225899289938419,-1.555620998077209,1.217391e-02,1.069964e-01,1.000000e+00,15/43,9.79%,AURKB;MYC;MAPK3;XRCC5;PIF1;WRAP53;NEK7;CCT4;HSP90AB1;TCP1;DKC1;NEK2;CCT2;PTGES3;NABP2
prerank,Reactome_2022__Meiosis R-HSA-1500620,-0.512209565808903,-1.5545369102073663,1.559792e-02,3.594821e-02,9.940000e-01,20/50,16.00%,HSPA2;LMNB1;LMNA;BLM;MND1;CDK2;RAD51;SUN2;BRCA1;CDK4;PSMC3IP;RAD21;SMC3;SMC1A;STAG2;POLR1B;BRCA2;SYCE2;RPA3;UBE2I
prerank,KEGG_2021_Human__Oxidative phosphorylation,-0.45597184802556634,-1.553873495198173,3.355705e-03,5.377711e-02,7.170000e-01,56/99,27.32%,NDUFS6;CYC1;SDHA;NDUFA9;UQCRC1;PPA1;NDUFS8;NDUFA13;PPA2;NDUFB10;SDHB;NDUFS2;COX7C;NDUFA11;COX7B;NDUFB8;UQCR11;NDUFAB1;NDUFB9;TCIRG1;NDUFB7;NDUFS3;UQCRC2;COX5B;NDUFB4;UQCRHL;COX6B1;NDUFS7;NDUFB2;UQCRH;NDUFB3;NDUFB1;NDUFS5;NDUFB11;UQCRQ;UQCRFS1;COX4I1;UQCR10;COX5A;NDUFC2-KCTD14;NDUFA6;NDUFV1;NDUFA8;NDUFS1;COX11;COX7A2;COX8A;COX15;ATP6V1C1;SDHD;UQCRB;NDUFV2;NDUFA3;NDUFA5;ATP6V1G3;NDUFB6
prerank,GO_Biological_Process_2023__Acylglycerol Biosynthetic Process (GO:0046463),0.630185329801957,1.5524356421566916,4.468085e-02,2.888920e-01,1.000000e+00,8/15,19.83%,PNPLA2;ANG;DGAT1;LPGAT1;LPIN2;PLA2G15;DGAT2;GPAM
prerank,GO_Biological_Process_2023__Supramolecular Fiber Organization (GO:0097435),-0.40275233954688605,-1.5521838449303305,1.000000e-03,1.098966e-01,1.000000e+00,78/264,17.20%,KRT80;MYL9;KRT81;KRT7;KRT17;TAGLN2;TPM2;KIF18B;FSD1;SERF1A;KRT86;TLE6;TPM1;COL5A2;FUS;MARCKSL1;KIF2C;KIF14;EPPK1;EMP2;TNFAIP6;TGFB2;KIF24;DBN1;CORO6;CORO1C;LOXL3;MYO19;CCDC88B;MYO1E;BID;TPM4;ALDOA;TPM3;CNN2;SNCA;COL12A1;ATP7A;KIF18A;HSP90AB1;VIM;RHOA;SH3BP1;ZNF207;KATNAL1;COL5A1;MYO1C;CD36;ACTN1;HOOK2;STMN1;HIP1;COL18A1;CDC42;MARCKS;TARDBP;BMP1;SERPINH1;COL27A1;PRSS8;RAC2;SERPINF2;RAC3;KRT19;RAC1;FKBP1A;TUBGCP2;KIF2A;DSP;LOXL4;CENPJ;DES;KATNB1;KRT10;TUBGCP4;KRT15;TBCB;HNRNPA1
prerank,GO_Biological_Process_2023__Regulation Of Extrinsic Apoptotic Signaling Pathway In Absence Of Ligand (GO:2001239),0.5631601858437294,1.5514525585843435,2.721088e-02,2.865700e-01,1.000000e+00,7/24,19.32%,UNC5B;MAP2K5;IL1A;BCL2;BCL2L1;MCL1;IL1B
prerank,GO_Biological_Process_2023__Regulation Of Signal Transduction By P53 Class Mediator (GO:1901796),-0.5238594429182368,-1.5513539682886017,1.957295e-02,1.102728e-01,1.000000e+00,18/42,17.55%,MAP2K6;SGK1;BOP1;AURKB;AURKA;SOX4;CHEK1;RPL11;RRS1;PRMT5;CHEK2;RPS15;RPL5;NOP2;URB2;RPL17;CDK5RAP3;STK11
prerank,GO_Biological_Process_2023__Protein Quality Control For Misfolded Or Incompletely Synthesized Proteins (GO:0006515),0.5705638557142664,1.5510040277785029,2.586207e-02,2.827778e-01,1.000000e+00,10/24,18.49%,FBXL17;ZYG11B;RNF185;ZER1;OMA1;DERL1;NGLY1;UBE2W;TOR1A;KLHL15
prerank,GO_Biological_Process_2023__Negative Regulation Of MAP Kinase Activity (GO:0043407),0.4869735065981601,1.5507627087904396,1.535088e-02,2.789651e-01,1.000000e+00,10/45,7.01%,SPRY4;SMPD1;DUSP1;SH2B3;PAQR3;INPP5K;RGS2;SPRY2;PIK3CB;BMP2
prerank,GO_Biological_Process_2023__Neutrophil Migration (GO:1990266),-0.5151500109147501,-1.550051099805179,1.250000e-02,1.110921e-01,1.000000e+00,11/44,5.08%,EDN2;KLF5;EDN1;CD177;EMP2;TGFB2;PPIA;CCL26;PDE4B;PRTN3;CCL5
prerank,GO_Biological_Process_2023__Regulation Of Cell Cycle (GO:0051726),-0.4038376580626502,-1.5497620376262486,1.510574e-03,1.108927e-01,1.000000e+00,123/264,24.22%,MAP2K6;GPER1;CDC20;PLK1;ACTB;NEK6;ANAPC15;DLGAP5;PRR11;BOP1;CKS1B;MYC;BIRC7;CDKN2A;FBXO5;INHA;CDT1;CCNF;KIF20B;PER2;TGFB2;FOXM1;MECOM;RUVBL2;HNRNPU;EVI2B;MCRS1;RHOB;CKS2;KAT5;MASTL;SIPA1;NEK7;BRCA1;SUV39H1;MRGBP;YWHAE;MAEA;MCM2;UCHL5;CHEK1;ZBTB17;HSP90AB1;PES1;CDK4;TBRG4;ANAPC1;TTLL12;LIN9;GMNN;CDC123;AKT2;MX2;CDKN3;GADD45G;DHCR24;CDC26;RUVBL1;TARDBP;KAT2A;ACTL6A;ING3;MORF4L1;YEATS2;TFPT;CDK10;NR4A1;TGM1;TADA3;CTBP1;PNPT1;PIM3;BRD8;CDK9;CDK11B;VPS72;NFRKB;YY1;SIK1;METTL3;WDR12;SON;INO80E;FZR1;DAPK3;TRIM32;JADE1;CDK5RAP3;ANAPC7;MORF4L2;PRDM11;STK11;HCFC1;THAP1;RAD23A;RARA;TGFB1;MCIDAS;JADE2;RPS15A;INO80B;TAF6;INO80C;ANKRD17;CITED2;RRP8;KAT7;TRRAP;BMP4;BIN1;E4F1;HMGA2;SND1;IQGAP1;PRKACA;UHRF2;GADD45B;BARD1;ZZZ3;ANAPC2;CDK6;HRAS;PRCC
prerank,GO_Biological_Process_2023__Protein Depolymerization (GO:0051261),-0.5813902944517547,-1.549626424380556,1.503759e-02,1.105350e-01,1.000000e+00,12/26,16.69%,KIF18B;KIF2C;KIF14;KIF24;WDR1;KIF18A;DSTN;STMN1;TWF2;CFL2;KIF2A;KATNB1
prerank,Reactome_2022__ER-Phagosome Pathway R-HSA-1236974,-0.46115159814593587,-1.5496172551730119,8.665511e-03,3.747059e-02,9.950000e-01,39/80,24.65%,HMGB1;PSMB10;PSMC3;PSMB3;PSMC5;PSMA2;CD36;PSMB6;PSMB5;PSMA6;RPS27A;PSMB2;PSMD13;PSME3;PSMC6;PSMA7;PSMD7;PSMA5;PSMD5;PSMD11;PSMD2;VAMP8;PSMA3;PSMA4;PSMC4;PSMB7;SEC61B;PSMC1;PSMB4;PSMD6;PSME2;SEC22B;SEC14L2;PSMD3;UBA52;PSMD10;PSMA1;PSMB1;MYD88
prerank,GO_Biological_Process_2023__Type I Interferon-Mediated Signaling Pathway (GO:0060337),-0.5741777658988829,-1.5495287591190203,2.169982e-02,1.101663e-01,1.000000e+00,7/26,9.90%,IFITM1;IFITM2;IFITM3;IFI27;OAS2;TBKBP1;IRAK1
prerank,GO_Biological_Process_2023__Positive Regulation Of Telomere Maintenance Via Telomerase (GO:0032212),-0.5519674189097549,-1.548941268130334,3.061224e-02,1.100668e-01,1.000000e+00,16/31,17.20%,AURKB;MAPK3;XRCC5;CCT5;NEK7;CCT4;TCP1;NEK2;CCT3;CCT7;CCT2;CCT8;CCT6A;ATR;MAP2K7;HNRNPA1
prerank,KEGG_2021_Human__MicroRNAs in cancer,-0.4290478199585727,-1.548931227271137,3.194888e-03,5.472669e-02,7.330000e-01,44/153,12.30%,PDGFRB;TNC;E2F2;CCND2;KIF23;CDC25A;FSCN1;CDCA5;MYC;RDX;SERPINB5;TPM1;CDKN2A;MAPK3;TIMP3;SOX4;DNMT3B;TGFB2;DNMT1;CYP24A1;NOTCH3;BRCA1;RASSF1;DNMT3A;CDC25B;VIM;RHOA;BMF;ITGA5;HDAC1;STMN1;ABCC1;E2F1;IGF2BP1;MARCKS;EZR;PDGFB;EFNA3;CDC25C;HNRNPK;RPTOR;APC;HDAC2;TP63
prerank,Reactome_2022__Signaling By FGFR3 In Disease R-HSA-5655332,0.6296680870700502,1.5485374761849298,2.591793e-02,1.811583e-01,9.910000e-01,5/15,8.32%,FGF18;PIK3R1;FGFR3;SOS1;PIK3CA
prerank,Reactome_2022__Deadenylation-dependent mRNA Decay R-HSA-429914,-0.5157713439981797,-1.5474854910773232,6.993007e-03,3.809068e-02,9.950000e-01,25/49,25.53%,LSM7;EXOSC4;DCPS;EIF4G1;CNOT2;LSM3;LSM4;LSM5;EXOSC2;EXOSC5;EIF4A3;EXOSC7;LSM6;EXOSC3;EIF4A1;EIF4E;EXOSC9;CNOT1;CNOT7;DIS3;DCP1B;CNOT10;CNOT3;LSM1;EXOSC6
prerank,GO_Biological_Process_2023__Response To Cholesterol (GO:0070723),0.6298661565534567,1.5444970537304477,2.972399e-02,2.893678e-01,1.000000e+00,7/16,16.80%,GRAMD1B;GRAMD1C;TGFBR1;GPLD1;LRP6;OSBPL7;TGFBR2
prerank,Reactome_2022__Loss Of Nlp From Mitotic Centrosomes R-HSA-380259,-0.47120929563952424,-1.5444209776913969,1.367521e-02,3.916689e-02,9.950000e-01,35/67,25.52%,TUBA4A;PLK1;CDK1;TUBA1A;HAUS8;PLK4;YWHAE;TUBB4B;TUBB4A;NEK2;HAUS7;DYNLL1;CEP72;PCNT;DCTN1;MAPRE1;TUBG1;HSP90AA1;CEP152;HAUS2;CENPJ;CEP76;CSNK1D;PPP2R1A;DYNC1I2;YWHAG;HAUS1;CDK5RAP2;CEP41;CEP192;CNTRL;DCTN2;CKAP5;HAUS5;ACTR1A
prerank,GO_Biological_Process_2023__Negative Regulation Of Epithelial To Mesenchymal Transition (GO:0010719),0.5664706544758918,1.543886021889765,2.232143e-02,2.860078e-01,1.000000e+00,7/24,11.64%,SPRED2;SPRED1;FOXA1;SPRY2;PTEN;MAD2L2;MARK1
prerank,GO_Biological_Process_2023__Mitotic G2 DNA Damage Checkpoint Signaling (GO:0007095),-0.5739045620091364,-1.541399389441231,3.629764e-02,1.175315e-01,1.000000e+00,14/25,16.65%,PLK1;CDK1;CLSPN;BLM;TICRR;BRCA1;CHEK1;BABAM1;UIMC1;DEPDC1B;TOPBP1;DONSON;FZR1;CDK5RAP3
prerank,GO_Biological_Process_2023__Regulation Of DNA Repair (GO:0006282),-0.4336665135596245,-1.541025145663253,1.000000e-03,1.174709e-01,1.000000e+00,56/121,23.91%,ACTB;AXIN2;PCNA;RUVBL2;MCRS1;SMARCA4;KAT5;WRAP53;SF3B3;BRCA1;MRGBP;UCHL5;DHX9;BABAM1;PARP1;RUVBL1;KAT2A;ACTL6A;SMARCC1;PML;ING3;MORF4L1;UIMC1;RPS3;DEPDC1B;TFPT;DEK;TADA3;TAF6L;BRD8;UBE2N;CDK9;VPS72;NFRKB;YY1;ATXN7L3;ATR;UBR5;TRIM28;INO80E;SMARCD3;MORF4L2;SF3B5;SMARCB1;INO80B;TAF6;INO80C;KAT7;TRRAP;UBE2V1;USP1;SMARCE1;SMARCD1;SMARCC2;BARD1;PPP4C
prerank,Reactome_2022__PI3K/AKT Signaling In Cancer R-HSA-2219528,0.43137251772366675,1.541006738164202,1.000000e-03,1.864867e-01,9.940000e-01,21/88,8.86%,EPGN;AREG;TGFA;HBEGF;CDKN1A;FYN;FGF18;PIK3R1;BTC;EREG;FGFR3;IRS2;FOXO1;GAB2;CASP9;PIK3CB;FGF22;SOS1;PIK3CA;FOXO3;PTEN
prerank,KEGG_2021_Human__Sphingolipid metabolism,0.5007182948643236,1.540970805001775,1.541850e-02,1.353576e-01,7.110000e-01,22/41,23.43%,SMPD1;CERS6;B4GALT6;CERS4;ACER2;ACER3;ASAH1;KDSR;SGPL1;SPHK1;GLB1;NEU3;SGPP1;CERS5;PSAP;UGT8;CERK;CERS1;GBA;SPTLC2;ARSA;DEGS2
prerank,Reactome_2022__Transcriptional Regulation By E2F6 R-HSA-8953750,-0.5472102655838647,-1.539749177304461,2.540835e-02,4.081221e-02,9.950000e-01,18/32,20.22%,RRM2;RBBP4;CBX5;RAD51;BRCA1;CHEK1;EED;CBX3;E2F1;TFDP1;PCGF2;CDC7;EHMT1;RBBP7;EZH2;SUZ12;L3MBTL2;UXT
prerank,GO_Biological_Process_2023__Purine Ribonucleotide Biosynthetic Process (GO:0009152),-0.5229421927761724,-1.539575296256973,2.762431e-02,1.186177e-01,1.000000e+00,19/41,21.78%,PAICS;NPR1;PFAS;IMPDH1;ALDOA;PAPSS2;PANK4;ATIC;ADCY7;GMPS;GART;PPCDC;AMPD2;PANK2;NUDT2;IMPDH2;TGFB1;COASY;ADSL
prerank,GO_Biological_Process_2023__NIK/NF-kappaB Signaling (GO:0038061),0.5338597976836538,1.539350515645653,2.739726e-02,2.922655e-01,1.000000e+00,17/31,24.34%,BIRC3;RELB;TNFRSF10B;AMFR;BIRC2;NFKB2;TAB3;TIRAP;MALT1;BTRC;TNFRSF10A;NFKB1;CARD14;COPS8;TLR6;DICER1;TLR3
prerank,GO_Biological_Process_2023__Vacuolar Acidification (GO:0007035),0.5374115875863718,1.538702891976233,1.801802e-02,2.894260e-01,1.000000e+00,15/29,25.39%,ATP6V0A1;DMXL2;GRN;ATP6V0E2;ATP6V0B;ATP6V1B1;ATP6V1B2;ATP6AP2;CLN3;CCDC115;CLN5;ATP6V0A2;ATP6V1H;ATP6V1A;DMXL1
prerank,Reactome_2022__XBP1(S) Activates Chaperone Genes R-HSA-381038,0.48082596563241636,1.5387003066503928,3.002309e-02,1.858869e-01,9.950000e-01,12/45,9.76%,WIPI1;DNAJB9;GFPT1;EDEM1;HYOU1;EXTL2;DNAJC3;DNAJB11;SYVN1;CUL7;PPP2R5B;PLA2G4B
prerank,GO_Biological_Process_2023__I-kappaB kinase/NF-kappaB Signaling (GO:0007249),0.49424898842304715,1.537851710807865,1.797753e-02,2.868917e-01,1.000000e+00,16/41,19.58%,IRAK2;BIRC3;RELB;RIPK2;BIRC2;NFKB2;NKIRAS1;AZI2;TIRAP;TRIM8;NKIRAS2;TLR4;IRAK1BP1;IKBKB;BCL10;NFKB1
prerank,GO_Biological_Process_2023__Base-Excision Repair (GO:0006284),-0.5420941361143066,-1.5373624083622088,1.811594e-02,1.203511e-01,1.000000e+00,21/36,24.77%,FEN1;POLD1;LIG1;NTHL1;NEIL3;POLQ;UNG;APEX1;DNA2;APEX2;RPA1;TDG;POLE;XRCC1;RPA3;SMUG1;RPA2;HMGA2;NEIL1;PNKP;OGG1
prerank,GO_Biological_Process_2023__Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901990),-0.46655894931796404,-1.5371591821730237,3.430532e-03,1.200464e-01,1.000000e+00,24/84,15.29%,PLK1;ANLN;CENPF;UBE2C;NEK6;CDKN2A;AURKA;CDKN2C;CDC6;KIF14;TFAP4;CDK2;SMARCA4;ID2;CDK4;E2F1;KNTC1;CENPE;ACTL6A;SMARCC1;PSME3;ERCC2;ZFP36L1;PPP2CA
prerank,GO_Biological_Process_2023__Positive Regulation Of Cell Cycle G1/S Phase Transition (GO:1902808),-0.5399267067964593,-1.5369699022336423,1.001669e-02,1.197806e-01,1.000000e+00,22/36,23.37%,RRM2;CCND2;FAM83D;RDX;ANXA1;RRM1;EIF4G1;STIL;GLI1;RPTOR;TFDP1;CENPJ;PHB2;EZH2;MBLAC1;HYAL1;SASS6;KMT2E;ANKRD17;ADAMTS1;PAGR1;STXBP4
prerank,GO_Biological_Process_2023__Maturation Of SSU-rRNA (GO:0030490),-0.5427442059341617,-1.5368706278795665,2.135231e-02,1.194265e-01,1.000000e+00,23/34,28.88%,TSR1;DHX37;WDR43;NOP14;PWP2;HEATR1;NOB1;RPS14;NOL10;LSM6;NOL11;NGDN;RRP36;TSR3;DCAF13;WDR46;TSR2;RPS8;UTP6;RPS16;MPHOSPH10;DDX52;MRPS11
prerank,GO_Biological_Process_2023__Mitochondrion Organization (GO:0007005),-0.4298722470601717,-1.5360316845183877,1.623377e-03,1.198512e-01,1.000000e+00,61/141,22.50%,UCP2;TYMP;TIMM13;MTFR2;TOMM40;ATAD3B;TSPO;CAV2;ATAD3A;TIMM50;CLUH;CHCHD10;MTX1;BID;MTFP1;APEX1;FANCG;FIS1;SAMM50;ATP7A;MGME1;TIMM8B;HSPD1;TOMM22;IFIT2;GABPB1;TOMM5;PARP1;TIMM17A;RAB32;TOMM20;AIP;TIMM23;STOML2;RHOT2;PNPT1;CHCHD4;CHCHD2;PRDX3;OXA1L;PARK7;HSD17B10;BCS1L;RAB29;PHB2;OPA1;PPARGC1A;ATAD3C;BNIP3;MPV17;HIGD2A;CHCHD3;TMEM11;FBXO7;NDUFS1;AIFM1;COX7A2;MFF;MFN2;LONP1;TIMM10
prerank,Reactome_2022__Bile Acid And Bile Salt Metabolism R-HSA-194068,-0.522714765268279,-1.5356249677790441,1.795332e-02,4.230843e-02,9.970000e-01,8/38,11.39%,AKR1C2;AKR1C1;AKR1C3;RXRA;SLC27A2;HSD3B7;SLCO1B3;OSBPL9
prerank,GO_Biological_Process_2023__ncRNA Catabolic Process (GO:0034661),-0.5624244362265292,-1.5341127755626494,2.867384e-02,1.211978e-01,1.000000e+00,14/28,23.13%,POP1;EXOSC4;EXOSC10;ELAC2;EXOSC2;ZC3H4;EXOSC5;RBM7;EXOSC3;SLFN12;ZC3H12A;SND1;WDR82;DIS3
prerank,Reactome_2022__Formation Of Cornified Envelope R-HSA-6809371,-0.526657086670655,-1.5339798049172415,2.753873e-02,4.282236e-02,9.970000e-01,12/37,18.88%,SPINK6;PPL;PKP3;PI3;CAPN1;TGM1;PRSS8;EVPL;PCSK6;KLK5;CAPNS1;CASP14
prerank,GO_Biological_Process_2023__Protein Glycosylation (GO:0006486),0.4095992215777186,1.5337020835821038,1.000000e-03,2.932245e-01,1.000000e+00,52/125,26.40%,ST3GAL3;B3GNT5;GFPT2;GFPT1;ENTPD5;ST3GAL1;GALNT1;NPC1;MGAT4A;EOGT;FUT1;GALNT10;ALG6;FUT4;ST6GALNAC2;B4GALT7;MAGT1;PGM3;OGT;OSTC;MOGS;ALG9;GALNT12;TMEM59;GCNT4;MGAT5;COG3;ALG11;SERP1;GALNT4;MGAT1;FUT8;B4GAT1;ST3GAL6;DAD1;GCNT3;MLEC;POGLUT1;B3GNT9;POMGNT1;ST3GAL5;FUT10;ALG10;B3GNT2;KRTCAP2;GALNT11;POMGNT2;FKTN;POFUT1;ALG10B;MGAT4B;PMM1
prerank,GO_Biological_Process_2023__Vacuolar Transport (GO:0007034),0.4971354834483045,1.5334039584735106,4.761905e-03,2.897326e-01,1.000000e+00,19/44,19.61%,HGSNAT;VIPAS39;NPC1;CHMP1B;TMEM106B;VPS8;ATP13A2;GRN;VPS37A;VPS41;IGF2R;CHMP7;PSAP;PCSK9;VPS54;VPS13D;VPS13C;VTI1A;VTI1B
