gene,log2FC_Er,pval_Er,log2FC_Fe,pval_Fe,padj_Er,padj_Fe
CDT1,-0.8676287592372033,0.002215789333808554,0.252754317399439,0.18770949599090184,0.011867287530119603,0.45466674029327403
CEBPA,0.741816067846442,0.0017108367658677977,0.24928752368710963,0.12114620798670436,0.009836908031349267,0.3846145016623542
CEBPD,-0.8895986895630363,6.302174903351092e-05,0.058253722175316124,0.5426655441328244,0.0010732474765576489,0.7347338494649038
CEBPG,1.0099517609483495,0.00023461885417408,-0.125411565228779,0.3703465243547655,0.0024761562855417905,0.598674045379388
CELF6,0.9157191512646052,0.0003428657312172753,-0.00534273727225493,0.9675125160388307,0.0032011302827789512,0.9999999999999998
CELSR1,0.6614539286397975,0.00013495909279792048,0.2452924473478066,0.018758656451598178,0.0017329835344277538,0.31231311396833367
CENPA,-0.7247199168940263,0.00025467685034258423,0.07028895857431434,0.48439607845552757,0.0026198197934566175,0.687217210281694
CENPF,-1.312365956944093,0.022375270282868526,-1.1263586499435196,0.03949178195841713,0.06576308749375949,0.3248847789841273
CENPI,-0.6377624440335824,0.0015959660997866664,-0.160080860226203,0.22076569242450478,0.009349846241222974,0.49091848199929394
CENPM,-1.1919916515613642,1.2729738970149252e-05,0.23187205454837323,0.044688207541404026,0.00042332168320732697,0.3248847789841273
CENPO,-1.0101271780407073,4.935169142436195e-05,0.24396490398944976,0.04755604054505883,0.0009280388178046512,0.3248847789841273
CENPQ,-0.6898491081282397,0.027702377915109672,-0.7441736084491084,0.020655292986249157,0.07737881674822174,0.3123164826719785
CENPV,-0.5798834365134646,0.0010751189182008482,0.10606669468818827,0.3237180780073491,0.00703287732971871,0.5575144676793233
CENPW,-0.8275959602480464,0.0005413998139669939,-0.09833331968878253,0.4570350466725863,0.004333567876348498,0.6637423379102433
CEP104,0.6706328487757602,1.7750479308048515e-06,0.12002361481806073,0.017330142459993925,0.0001442916740196477,0.31181068815885643
CEP112,0.5268074217837868,0.03441356067966253,-0.15255204949276763,0.46008839163850035,0.09123409549659772,0.666321825627068
CEP120,0.6623777918362919,0.024982213028168734,-0.3818293926517671,0.13780980258925343,0.07158462733592451,0.4016548341537958
CEP126,0.5949509692187708,0.031528466638749524,-0.3354266817557604,0.16663592255803397,0.08532933631588174,0.4335605423230297
CEP170B,0.753368460559071,8.62040284428524e-05,0.24656033881611986,0.022467118552860512,0.0012923918249353771,0.3147123267417812
CEP19,0.901546558811177,0.0004545662520795627,-0.11464165184106388,0.4134312257559369,0.003867667118675646,0.6316118542495895
CEP55,-0.810114575829472,0.019265610113190293,-0.49443249358212304,0.10099264776873944,0.05850373716922637,0.3626539416928906
CERS4,0.6755490212621107,0.005907556142459721,0.26238164069484415,0.15681131146183294,0.024209993691594957,0.42452946377929074
CERS6,1.1433687201850122,4.9420984611357586e-05,-0.10851723926522519,0.36682740489549415,0.0009280388178046512,0.5959560521885404
CFAP36,0.5171379601204792,0.0010937908200462651,-0.026017900812586633,0.7781553416209268,0.007111778918821966,0.905113288085081
CFAP70,0.5484369628416373,0.0006469067370216305,-0.04761101075582456,0.5946683068399341,0.004862113327396627,0.7743807967150472
CFL1,-0.704468007015239,0.0007104327755220924,0.2274877172677458,0.08588867864216272,0.005201687535748227,0.3474492187995952
CGB5,-1.6133650533740536,0.0004679756171414369,-0.32879558725342894,0.21090150864474583,0.003940733903092486,0.4800732536543125
CGB8,-2.118823713446135,2.067966928641663e-05,-0.35281743213647243,0.09346592811917992,0.000550554805310859,0.35494544565556463
CGGBP1,0.5494555279900728,0.019165350445996886,-0.3191854677681186,0.1145573135716764,0.058276684897303914,0.3776592042584645
CGRRF1,0.5005382464321548,0.019348842571527483,-0.253037330272429,0.1602949494344153,0.05864937531210435,0.42891572051048676
CH17-360D5.1,-1.911407473944978,2.1387153926819635e-05,0.09940175438189719,0.558982855096084,0.0005588157790307588,0.7476418450232133
CHAC1,3.6941980221623267,6.886416041787506e-08,0.49225708550967057,0.005757932512782766,3.285599088458764e-05,0.2606654104500647
CHAF1A,-1.008370400896821,4.562928383422587e-05,0.09221203518980724,0.37717966381499857,0.0009012522692526902,0.6049825529401319
CHCHD1,-0.5285637941205998,0.00035309287016957057,0.02379046868259319,0.7556608860514284,0.003260004338920467,0.889957347448849
CHCHD10,-0.735905883597952,0.007411715791264849,0.18237655577041786,0.3637702467037218,0.02857004163453723,0.593361081977265
CHCHD7,0.747602937213975,0.0019028254064356854,0.28040861673935613,0.0960017760088832,0.010619888853958646,0.35741220240287425
CHD3,-1.4041728415352126,1.6888718958728997e-06,0.05113934221573731,0.5288378361215083,0.00014040666807052426,0.723876966222301
CHD4,-0.5257270494961026,4.618663152521917e-05,0.045074601581980275,0.4067266157644305,0.0009044469920730822,0.6279476304125885
CHEK1,-0.6450730983854618,0.0025779714622639334,-0.22692984953712286,0.1322625959600746,0.013194726441222309,0.39598672124893836
CHGB,0.6010124722009091,0.0005646861992533043,0.07729357670305441,0.42613673606962316,0.004457535858585644,0.6406499912281738
CHIC2,1.0048563838352913,2.0092541628122242e-05,0.07676471902023667,0.39382530620371736,0.0005416465464009806,0.6179705602664715
CHKA,0.6867546112531252,3.328913426522632e-05,0.29589691924020184,0.003171701657068,0.0007344490539336421,0.23416578387969972
CHKB,-0.6386372744647472,0.0026387405520325083,-0.09892401557435716,0.4742998265916878,0.013417449178947617,0.6789499748267958
CHML,-1.2901957145241725,0.006232054403987717,-0.8388791992254824,0.036666347558956564,0.0251787663019517,0.3248847789841273
CHMP1B,0.6738057634548348,2.08220538396724e-05,0.2269776100407028,0.006920450602126801,0.0005519353111994323,0.2633539740986646
CHMP4C,0.6131518515169256,0.0010718346351137715,0.0806391808861079,0.4686777441219535,0.007021438207819084,0.6744666968132627
CHN1,-0.9860209995826599,0.0005278821587888844,-0.20004939005972033,0.22167939375028345,0.004260796418468092,0.49211264858510556
CHORDC1,-0.7366584115589737,0.034237001358134046,-0.64428020375876,0.05427204420799163,0.09095058167614695,0.3248847789841273
CHPF,1.1072327409016942,0.0001575710140280807,0.3412099083081665,0.041705308142171826,0.0019162060150090402,0.3248847789841273
CHRNA7,0.5338484841329982,0.0017703892285870029,-0.005260146921441329,0.9597864002578139,0.010096623396332294,0.9999999999999998
CHST2,0.9953204012188105,7.675357086066514e-05,0.07063482117021923,0.5245833836167333,0.0012043837351141992,0.7210579163092635
CHST7,0.6976221881284665,0.002663041354175098,0.10709821828424147,0.4788513715496262,0.013514713198630006,0.6825805927552538
CHTOP,-0.6678010991858692,0.0003279032036790613,0.06164755238408369,0.523482906341401,0.0031106585037811367,0.7204290712553969
CIDECP,0.8133703019719578,0.0022747274296517983,0.27408493858160365,0.1380341805479609,0.012079644448595763,0.40172883678672466
CIRBP,0.6354673395138438,0.0007538148503718716,0.1351815680344014,0.22955515588676065,0.005438766711361551,0.5005440869300014
CIRH1A,-0.8355444306881642,4.512742611106718e-06,-0.05840573204756542,0.31938113005715446,0.0002478620491205462,0.5528040947047748
CISD3,-0.5510300907192592,0.009786253659390832,0.26598606797852153,0.12221945763753685,0.03524130329400636,0.38614547807403066
CISH,-0.7245108744388506,0.00722749784246107,0.1305755071207067,0.49945321607142623,0.028095841772287557,0.6993033240409083
CIT,-0.8828835063146374,5.940278165298592e-06,0.016551976363482202,0.790487129522654,0.00028327785763882266,0.9130990020821865
CKB,-1.6569416962113201,0.00014839759027249598,0.1315773170790412,0.5264200458671532,0.0018487798179417146,0.7224056601823403
CKMT1B,-0.6405391781746254,0.0042870011856980875,0.4078072354991085,0.029607301970880993,0.019128873307250067,0.32080424868068846
CKS1B,-1.0762991301845173,1.4425687089683922e-06,0.005174484247634862,0.9307620337162927,0.0001298593957375087,0.9999999999999998
CKS2,-0.7449064714138179,3.641388405232827e-05,-0.14714362600767797,0.07592349903989747,0.0007813582788154636,0.3396367676401245
CLCC1,0.5822630948033727,7.403826284720957e-05,-0.06476643342512717,0.32770092976401594,0.001177530284761272,0.5608984405955441
CLCF1,-0.7191981117486309,0.00023314978223257688,0.1847162833617506,0.09181551250192589,0.0024663444285909957,0.35364107581636595
CLCN3,0.7305688870946168,0.004444951633293772,-0.24875603331338866,0.1825709586893394,0.01963723801278819,0.4499087623858822
CLCN4,0.8441075354648873,4.755645079141068e-06,-0.0032079276612196964,0.955256998876076,0.0002521745203386672,0.9999999999999998
CLCN5,1.1397165861303007,0.00038091191851131215,-0.1450293866824641,0.39873946364934604,0.0034513644074756987,0.6215798547743302
CLDN1,2.008878386869567,1.734759092858499e-07,-0.3985383015181593,0.0017595122804165062,5.036308541013007e-05,0.20762244908914773
CLDN23,0.672113552769869,0.0032971497028332817,0.2686581674336664,0.10884206824334652,0.015819745032744154,0.37213784683471385
CLDN4,-0.724588082070695,4.212374857140598e-05,0.06517028941755687,0.3783578628067784,0.0008570004019699838,0.6059158839625233
CLDN7,-1.5804244717309035,1.2599082507789472e-05,-0.09169013530779246,0.47834901877340497,0.00042226085930055865,0.6823867375826291
CLDND1,0.9224167103047869,0.003716622551768996,-0.1513969432132865,0.47940377532404044,0.017272145846373512,0.683048613435904
CLGN,1.8376892579200388,0.00020302082828541865,-0.34822928028178596,0.18017068981567644,0.0022555597207463344,0.44710006385412304
CLIC3,-2.588084718486028,2.9200738540906834e-06,0.37469305083743554,0.051798225761929294,0.00019635349555631836,0.3248847789841273
CLIP2,0.7894024137751765,0.0011966603034576123,0.2736638345190454,0.09295919805740781,0.007573327664442813,0.35450870151584424
CLMP,-0.5458018713284963,0.009388694464644444,-0.5517737975879495,0.008946427575131229,0.03408479987263733,0.28408013949505234
CLN8,0.8142050341950173,1.9083791207631645e-05,0.18017681842085323,0.036334826817786305,0.0005273891421672098,0.3248847789841273
CLPB,-0.6977033894138353,0.0015288327425953027,0.2094063234730235,0.15049130545689232,0.009034685254303097,0.41653843474675556
CLSPN,-0.9216861314144075,0.00399100389459177,-0.36381522927931265,0.1242299750085465,0.0181400251570784,0.3871839338366373
CLUH,-0.7366642216927963,0.00044071147281928404,0.1541038437232936,0.19627894808935134,0.003784094817180359,0.4639360901986304
CMC2,-0.7373250207345715,0.002326985395669747,-0.06180329720092894,0.6866655875558764,0.012237079610925726,0.8419893802894194
CMTM6,0.6180943860341858,5.193001421715253e-05,-0.04986252771726845,0.4423556239493383,0.0009564954280279152,0.6526324402705007
CMTM8,1.2564510701606353,0.00039610466873717917,0.2633997478164657,0.18792161131156992,0.00353529086416821,0.45482152585531477
CMTR2,0.7627061615621084,0.003920276979099539,-0.21599341635800376,0.24564880003345463,0.017916508232816233,0.5026401889255694
CNN2,-0.6714882224348733,0.004270439521168072,0.209623464270042,0.21299390545705826,0.019068930381387704,0.4827932247874081
CNNM3,0.6434073972879117,0.0002383630649599812,0.3118369297744853,0.0093101931851081,0.0025026753490918806,0.28858388668289603
CNNM4,0.8252950146756757,5.546557148997656e-05,0.2977100127128679,0.01090241346966823,0.0009945444820979054,0.2987394829776059
CNOT2,-0.6537765039017797,0.002462385221099977,-0.3050414371827859,0.05856025430999272,0.012740318442409783,0.3276436376047008
CNPY3,-0.5605935491966078,0.0073441866089017024,0.19780742436999102,0.21053418506625649,0.0283985566758588,0.47973325440656417
CNST,0.5222888928914686,0.00014536106047933467,-0.12569638232767702,0.08683362671699683,0.00182349368735736,0.3482866299679544
COA6,-1.0642861855441148,3.9165867005269094e-05,-0.15150928136436087,0.17826202808949834,0.0008224382405584061,0.44492528572010437
COA7,-0.5825903911960524,0.0007803533705791287,-0.14736053162216117,0.165216322399198,0.00556873318294665,0.43230422556242226
COL12A1,-0.6453088473363993,0.0006488333671909816,-0.11666887171388352,0.28669096543261785,0.004869578287206834,0.5224376455887441
COL16A1,-0.8812714746563186,2.9465633977319464e-05,-0.1932665760293809,0.04862833198183166,0.000678748671845306,0.3248847789841273
COL18A1,-0.5323591171354644,0.0028388978039997352,0.07702138372061719,0.5087874515618662,0.01412213618350283,0.7080902822299903
COL4A4,0.5349645341583698,0.0001938784826182171,0.0842065320588835,0.25103257854584654,0.0021929730656074153,0.5026401889255694
COL4A6,-0.6569763220943359,0.0001781617695214216,-0.08740660992391133,0.3175077220447368,0.002079501445147927,0.5512067353059216
COL5A1,-0.5717759873476584,0.0014069020858408273,0.14872304867139316,0.19688750745611136,0.00850933834326347,0.4642878098898332
COL5A2,-0.9815424934603209,7.703340232923687e-07,0.021718623806772697,0.6592969633657487,9.570588475868623e-05,0.8227716607505148
COMMD4,-0.7008891891674128,0.00173267247002972,0.26650220305651545,0.08780817648492158,0.009931585799717658,0.3495855802243493
COMMD7,-0.593889246964997,0.0006174773450374398,0.19860777232419133,0.07179432235818936,0.004711517142666654,0.33667396958995355
COMMD9,-0.5733022024251105,0.000505452391654512,0.15331648655183766,0.11998584657113692,0.004153815611041039,0.38323463162629806
COMTD1,-0.8660677906501094,0.0006794817750119757,0.09893230263253255,0.4915737945654651,0.005041672075038148,0.6922988143991959
COPS3,-0.5815068920687234,0.0001706590172409943,0.016711399980927556,0.8203273670307063,0.0020281698670161054,0.9335938985123277
COPS6,-0.5862090848294195,5.28301112006655e-05,0.14795924010598405,0.04262022973081827,0.000967229963823996,0.3248847789841273
COPZ1,-0.5317208183718959,0.000776984696952606,0.1911126603361032,0.06572920503825097,0.005553588770729361,0.33310810755046005
COPZ2,0.9262662577008796,0.024230990056699937,-0.05237167507091801,0.8711865300365889,0.0699470972438513,0.9700324737853067
COQ2,-0.7116535334141161,4.931540107338753e-05,0.0668221757990177,0.3714461057233562,0.0009280388178046512,0.5993953913079981
COQ7,-0.5235722801126975,0.0008972036957438182,-0.010556865178633877,0.9063847565988632,0.006164483694648548,0.991849778520594
CORO1C,-0.7898553055452913,3.596529266705203e-07,-0.04773075016313005,0.20012039533075918,7.176911808999812e-05,0.4675277773169809
CORO2B,0.5675268615262519,0.0058302409997892796,0.06684648202089384,0.6401742384350495,0.023962945592392343,0.8080598220135995
CORO6,-0.796143167039625,0.0002526563456689518,-0.009487533004326885,0.929939922398661,0.0026093080532383563,0.9999999999999998
COTL1,-0.8269521514235069,0.00028569718465841634,0.1819259770540072,0.14899559317164315,0.002827598218291361,0.41459446205832245
COX20,0.623906880140779,0.000642480628349431,-0.03326275147474502,0.741585038524575,0.004837781264928404,0.8807266746658866
COX7A2L,0.5280041614959265,0.0009024765735801361,0.21491105522871765,0.04824446258912781,0.006191409051305585,0.3248847789841273
CPA4,-1.8184511651893536,0.00015942096718729205,0.24048389579866433,0.3113429571306652,0.0019335606696654984,0.5457011081765358
CPD,0.9205848917426682,0.0013278625545568524,-0.2579644964395977,0.16492259298765136,0.008147133888911383,0.4322162725655708
CPE,0.5488790855759716,0.00017926119530902934,0.1169934358758983,0.13168887066249244,0.0020909995294656545,0.3952093352087779
CPM,-1.1484940044911598,4.139286304817814e-07,-0.3178405149601592,0.000664664867245132,7.393237045059842e-05,0.17284511093199054
CPNE3,0.7779534755390533,3.748419426402433e-05,-0.11356369991402923,0.16630193793539372,0.0007981209698358615,0.4334087268222216
CPNE7,-1.166468542641949,3.355004268918925e-06,-0.11496519952366009,0.15859761706264788,0.0002094301299608435,0.4265232386397493
CPQ,0.6380646504960875,0.010297766029822191,0.1482916214941853,0.4249150841441395,0.036636090388143916,0.6397819766928854
CPS1,-1.3880324765929377,2.113964456731522e-05,-0.10048538292229206,0.4214298010550377,0.00055472611066886,0.6375411279871539
CPVL,0.5070005049070735,0.0002609486001257342,0.09472140423513056,0.20297399677284414,0.00266336489748866,0.46995000433044576
CRABP2,-1.552822885411565,0.00017625688112662285,-0.1683667709201929,0.4076831011043719,0.002073160670614568,0.6287649818027625
CRACR2B,0.7173138943431071,0.0005425506108668873,0.07747288256857514,0.4973794082497929,0.004334781148280541,0.6973467597806711
CRAT,0.6466503867971312,0.00501636382103268,0.39887741983004826,0.037477488974786054,0.02154750922655888,0.3248847789841273
CREB3,0.5195442110308724,0.00879796675230044,0.2489134809570284,0.11724479076668044,0.03242942601764914,0.38073345134115427
CREB3L1,-1.032642254867935,0.00013344619950570076,0.00298556245518358,0.9809070110615823,0.0017248982254129096,0.9999999999999998
CREB3L3,-1.976632054149403,3.7868435145800045e-06,0.020484434221487522,0.8737558469230668,0.00022540219224870804,0.9717041013127881
CREB5,1.2961662043183901,1.6397890425964222e-06,-0.052559013127647804,0.48288538629705313,0.00013919008982807128,0.6860482256326158
CREBRF,0.5087101839604254,0.02920825198755587,-0.3594556489693321,0.09073567744294568,0.08066116999130256,0.3527966710100928
CREG1,0.9364730213344212,0.000376923718708991,-0.07370447685375833,0.5939215701741922,0.003428112787263772,0.7740363060058412
CRELD1,0.5999411425724133,0.001851598998625464,-0.015585404478185447,0.8952370253220033,0.01040742030880754,0.9858904678325887
CREM,0.5453993513135371,0.005401182449220818,0.006637076759036652,0.9604643246998024,0.02267331351761505,0.9999999999999998
CRIP1,-1.2227817534745595,0.00018652602758162064,0.2801545529553206,0.11194359913472308,0.0021415951314926814,0.37452289057006455
CRIP2,-1.0863598516882216,8.918395096204675e-06,0.35087636841645775,0.0042608295675723015,0.0003412498876769529,0.2557872176377372
CRNDE,1.0362316865182273,0.0014969701858019546,-0.010297528311669956,0.9580900107082004,0.008898442875594291,0.9999999999999998
CRYAB,-0.7089991651981041,0.03504900458404519,0.2004279510735448,0.47248222928666284,0.09258323134635854,0.677727641622544
CRYL1,1.319539766687023,1.3610375906767731e-05,0.3661455294203008,0.011820319632713091,0.0004384834873673234,0.2996356419301204
CRYZ,-0.5898672191519929,0.03136119572915323,-0.48522747817958123,0.061154510207130364,0.08501500961704649,0.3296539910664351
CS,-0.5848436828527777,0.0003737750720807622,0.18004273337924062,0.06962186691101722,0.0034079491866187144,0.3352743910676966
CSAD,0.7606910309422976,0.0038223456064080696,-0.027540613005435956,0.874099833931394,0.01761160581610202,0.9718714870884618
CSDC2,-1.9756872573549227,1.5462159273901062e-10,0.2158492905830091,7.697059928838905e-05,2.018531487603219e-06,0.07165592056789881
CSE1L,-0.6934177087623931,0.033638162036136066,-0.5506739913321878,0.07229105724072193,0.08965940933992661,0.33723358643830686
CSGALNACT2,1.3292119175406445,2.8087840368820787e-05,-0.19521049690167477,0.146736423719439,0.0006628730327041706,0.41176914791232916
CSPG4,-1.7728824856806569,8.71202809126781e-06,0.4005470069186023,0.02017665649891808,0.00033687736530504914,0.31231311396833367
CSPG5,0.8529197995458487,5.230770748228502e-05,0.20815835777664804,0.04751412925074046,0.0009615155475889378,0.3248847789841273
CSRNP2,0.6362862078810698,2.509632799257304e-05,0.13570680446334218,0.04863350389241854,0.0006228111790829863,0.3248847789841273
CSTA,1.014156205612373,0.002690481731827408,-0.15166992138597016,0.4906652362188113,0.013601136228613402,0.6917453720750314
CT83,-0.635337203933404,0.005147945358947783,-0.06335461688886516,0.6837209494751948,0.02192221667407566,0.8400118335394179
CTAGE5,0.981657602334223,0.0024102736159483697,-0.31618523809016524,0.15720648065735177,0.012552364588751619,0.4249640158473195
CTBS,0.8319742772150591,1.0436065047249366e-05,-0.16054097838557665,0.04084744858567115,0.0003794744129506777,0.3248847789841273
CTGF,1.5626840963291988,5.546396983754838e-08,0.20525091336455864,0.005199116345359943,3.285599088458764e-05,0.25840173357780805
CTH,2.17015817722121,1.0532592439852176e-07,0.17218280854670098,0.05924081435895285,4.2087106611296775e-05,0.3282382595047706
CTNNAL1,-0.5988096909382447,0.010334282573994026,-0.4203787114551594,0.04158783380756771,0.036687505488810314,0.3248847789841273
CTNNBIP1,1.161990307236923,0.0004352393050941257,0.3123683338072201,0.11033027846026396,0.003750339264699013,0.3732623089428484
CTRL,-0.506231450752466,0.011894771944291933,0.21841869664712957,0.1752128496071456,0.04075597206090286,0.4428744919273731
CTSC,-0.7308794591948503,7.706063674610296e-05,-0.04161383799135419,0.6076747272392861,0.001205679252426196,0.7840340722328916
CTSF,0.556555682440102,0.0018179607454330807,0.1509552408807493,0.20010475808731246,0.010278362297981777,0.4675277773169809
CTSL,0.837294861803346,4.2493713094519475e-06,0.0064000523033935774,0.9084614126863625,0.00024017811887178578,0.9931121414161478
CTSO,0.5243442091408187,0.002632390110507194,-0.09081139596839358,0.4260419493728019,0.013392605040661079,0.6406499912281738
CTSS,-1.6813879220492498,7.859395416468896e-06,-0.6281989250741746,0.001869212314681467,0.00031979505343544454,0.20859266219918116
CTXN1,-1.5405442175741664,0.00013187479535131641,0.0009124562706086321,0.996079845907039,0.0017118452852913962,0.9999999999999998
CUL4B,-0.6181385921888191,0.021405464726553455,-0.46340471591507515,0.05977379580425109,0.0635249380232595,0.32889973684108076
CUL7,0.5181629689182712,0.0008671578907977005,0.2868908181785366,0.014677215826851416,0.006017301101076729,0.30678483796320904
CXCL1,1.0189467066955922,0.006783507251842984,-0.4330030214059822,0.13662678690707716,0.026808631727789148,0.40044950499380366
CXCL2,1.3821526810852147,4.6883135885527255e-05,-0.47951093295485064,0.011365188709881515,0.0009078162217815868,0.29957953543658405
CXCL3,0.8830703927310043,0.00035411265539592526,-0.1871297338235593,0.17618342298574416,0.00326777016508147,0.4433043028068176
CXCL8,1.4999144264830329,0.0003502664418393653,-0.6721769349274751,0.017502933994665532,0.0032470213995144403,0.31181068815885643
CXXC5,-0.9796273784474618,3.6535528155047652e-06,0.1578363257414115,0.041016307836585865,0.00022053954123954505,0.3248847789841273
CYB561,-0.9288880198579424,0.00010238709493780101,0.06866837461910325,0.5286114682347105,0.0014533548525675517,0.7237296020669852
CYB5A,-0.8257549327148986,6.759433066064395e-06,-0.10793607851544479,0.1069602234710337,0.0002995480989958661,0.3704051550435995
CYB5D2,0.7517859222752674,0.0010504816987409829,0.2524848848589117,0.09469530680326076,0.006941224808516105,0.3554314191630292
CYC1,-0.7297241792155525,0.002917091919050411,0.3215584749875652,0.07749125654424684,0.01440612919261547,0.3403309727755005
CYP24A1,-0.7650665259702714,0.0005667847792406473,-0.0037363530740996266,0.975212654796332,0.004464467533295194,0.9999999999999998
CYP27C1,-0.9159085133085382,1.366835774441073e-05,-0.1074805480595445,0.18237973292052323,0.0004385864265706531,0.44974050358856277
CYP2U1,0.8859882030573512,8.003366429358486e-05,-0.028918622429633813,0.7682384390666253,0.0012373759255533956,0.898291845705701
CYP4F11,0.98125401809559,8.783963766236787e-07,0.11169777096578727,0.05843444321398582,0.00010104320583928984,0.327340265354916
CYP4V2,1.3192487185762398,1.62042099630713e-05,-0.07913057866368334,0.48253883337518144,0.000485586297147677,0.6859028193736172
CYS1,0.8156368376864722,4.757321090462466e-05,0.026759035274970158,0.7457473620837491,0.0009130262617477283,0.8835159510630762
CYSTM1,0.56597268434741,0.0064765583502424335,0.3442260157688213,0.04757341574967563,0.02593743206173289,0.3248847789841273
DAGLB,-0.8888752454305613,0.00017077606447462318,-0.0883961509728523,0.4430209789943895,0.002028242999507051,0.6529425054357483
DAP,0.5185580684046652,0.006132703459911007,0.1821170869304073,0.19692615960274118,0.02489284205099252,0.4642878098898332
DBF4B,-0.7781979799803282,0.00020296391791601315,0.09613182229382537,0.3609940347857589,0.0022555597207463344,0.5909356599678696
DBN1,-0.797084742101829,0.0009088693576768032,0.18907009688969448,0.20009506987754963,0.006218937729857363,0.4675277773169809
DBNDD1,-0.9189538912522659,6.006694454930493e-05,0.06007213585769469,0.5400431897247217,0.0010493069873990326,0.7327440608356943
DBNDD2,-1.05129869442509,0.0005698854200660766,-0.026160883465962875,0.8744642688718679,0.004481171252368246,0.9720994030065316
DBP,-2.1745178681848323,1.588785094938387e-05,0.20835092277513353,0.27555059685310174,0.00047794209517143256,0.5119687542099991
DCAF15,-0.5773878975164508,2.6722571414572468e-05,0.19237276406471956,0.008835923954693946,0.0006422547058771753,0.2811014498550397
DCAKD,0.7606149438404219,6.585718776636388e-05,0.2573892384063367,0.016234692578966134,0.0011052423724921085,0.3096511062163426
DCPS,-0.667754475993469,0.0006929843729000722,0.1502041235423775,0.20081750776292998,0.005112821371658863,0.46807088275570147
DCTPP1,-0.8813146708650759,0.0004062978379211982,0.16675514340456515,0.2304103645000062,0.0035884574000894,0.5015717170560716
DCXR,1.1019046209265972,0.0005728155248222079,0.3537329887286815,0.07776534063026266,0.004483010675651768,0.3403309727755005
DDAH1,0.5988678384912354,0.0063793961222172865,-0.04382250961191426,0.7744483505874518,0.025661438087587734,0.902552589030489
DDB2,-0.6829176677762875,0.0005258812779680304,0.27388139441584364,0.03571559984323459,0.004248396013266465,0.32454990869255734
DDHD1,0.5475156639229473,0.0091468047196321,-0.341474426870932,0.05632586083060717,0.033392227209994234,0.3248847789841273
DDIAS,-0.5853972306523745,0.02721378440861003,-0.5698969925491307,0.03009521489029572,0.07631337191274275,0.32080424868068846
DDIT3,2.208310675403369,5.551229710539615e-07,0.15826080178701438,0.16368340711331342,8.746796674882244e-05,0.43108709097219594
DDIT4,0.7909331729466912,0.0004258150554959065,-0.21177494272282113,0.11031474236518281,0.0036980804202374784,0.3732623089428484
DDN,-1.3223825730529029,6.748325422546923e-05,-0.17240981919580958,0.25135850322735726,0.001117997028789703,0.5026401889255694
DDR2,1.2018340174479971,0.0002388958274958127,-0.02395731028753175,0.8819688266063053,0.0025050041957809526,0.9773949572952764
DDX23,-0.7330571618743973,0.000429920178897196,0.15566943992423818,0.18875857423192796,0.0037196026830793355,0.45580490431354564
DDX24,-0.5595559152770719,1.7530297836848473e-05,0.07398990091991983,0.1547467949362394,0.0005065231397092552,0.4222350607980203
DDX39A,-1.48737971380597,1.3061006454305614e-05,0.16787799330028666,0.1942088197613467,0.0004288793681315075,0.461668743622957
DDX41,-0.5449600568730815,0.0010696676879600007,0.13750777387724156,0.18825582591700263,0.0070147802125451455,0.4553893738952491
DDX47,-0.5845667367610958,5.72437576425962e-05,-0.049625919204308915,0.42758234569271397,0.0010182954325487095,0.6415489009614224
DDX54,-0.6040057164611161,0.0023059625210568313,0.15903287973049787,0.23096551509380933,0.012168509668242771,0.5021228183841403
DDX56,-0.6618482805700268,0.003500784563076802,0.20280596559591432,0.2040030696418555,0.016575032269913206,0.4714172047342037
DDX59,0.7643078118333384,0.0009827977413107516,-0.03324874453669663,0.8034977436613808,0.006611022687963828,0.9218386241044211
DDX60,-1.090996398019346,0.0039309852017161044,-0.6805115152448885,0.02987232207844125,0.017951989847537465,0.32080424868068846
DENND2C,0.5642875385725311,0.0009970192875861316,-0.010071334226008382,0.918723534594529,0.00667966401829683,0.9991944727201009
DENND6A,0.6220147430371439,3.8753696230127085e-05,0.022477467509305765,0.7116480958059956,0.0008165957419919636,0.8604510922384915
DEPDC7,-1.2405844173554124,0.0005017851500846936,-0.5071742816752386,0.032278508171551645,0.00414715336423364,0.3241629336058905
DEPTOR,0.6409959979192864,0.0003283536073558198,0.10899265953378451,0.25881655063257664,0.0031133164740995045,0.5026401889255694
DESI2,0.8686800316329302,4.9190692941915296e-05,0.002011681851952718,0.9817609980185327,0.0009275234782552894,0.9999999999999998
DGAT1,0.8205352296016397,0.0018630122164172978,0.2642541863310485,0.1398797845316737,0.010449093357335902,0.4038899130784475
DGCR6,0.5582255975496222,0.005356155187976869,0.2239382263622256,0.13877675235473946,0.022541205335503207,0.4025330398834242
DGKE,0.6748136378271983,0.0021821132524401147,-0.23029256852132926,0.13129301849390626,0.01174711992804499,0.39480858901466465
DGKQ,1.494007001717876,9.035465615754854e-07,0.3155749624903444,0.005049650499502581,0.00010210232016086273,0.25655029898861725
DHCR24,-0.5158823151192523,0.005170392538041102,0.2404611775273895,0.09270032605024683,0.022002438231915254,0.35450640776955433
DHCR7,-0.7375670669341682,0.001095300736170303,0.2681880558558768,0.07728554355871109,0.007112203291827762,0.3403309727755005
DHFR,-1.2033566854901543,4.339945852661616e-07,-0.01962949426654578,0.7195465752865686,7.632462465882785e-05,0.8661009270031683
DHRS1,0.5135807341889024,0.0009069024176122236,0.15980155861306775,0.1078120138749602,0.006210125502855698,0.3710540917543644
